Valence,Arousal,FNO,FPS,X-axis
-0.19534,-0.02883,1421,20,71.05
-0.20532,-0.02033,1422,20,71.1
-0.19019,-0.0225,1423,20,71.15
-0.19533,0.02108,1424,20,71.2
-0.19274,0.03792,1425,20,71.25
-0.22652,0.05207,1426,20,71.3
-0.23084,0.07045,1427,20,71.35
-0.2234,0.08467,1428,20,71.4
-0.2365,0.07687,1429,20,71.45
-0.21662,0.06142,1430,20,71.5
-0.20976,0.06795,1431,20,71.55
-0.23332,0.05849,1432,20,71.6
-0.25673,-0.01108,1433,20,71.65
-0.21337,-0.07963,1434,20,71.7
-0.20095,-0.02233,1435,20,71.75
-0.23991,0.07439,1436,20,71.8
-0.17929,0.05819,1437,20,71.85
-0.17644,0.02664,1438,20,71.9
-0.17773,0.0339,1439,20,71.95
-0.19356,0.04629,1440,20,72.0
-0.1625,0.03885,1441,20,72.05
-0.1621,0.02628,1442,20,72.1
-0.16581,0.00665,1443,20,72.15
-0.19628,0.04929,1444,20,72.2
-0.20324,0.04881,1445,20,72.25
-0.19009,0.05318,1446,20,72.3
-0.20616,0.06756,1447,20,72.35
-0.21951,0.05271,1448,20,72.4
-0.23539,0.07522,1449,20,72.45
-0.24566,0.08279,1450,20,72.5
-0.23446,0.06734,1451,20,72.55
-0.24822,0.09617,1452,20,72.6
-0.24051,0.06955,1453,20,72.65
-0.2581,0.08745,1454,20,72.7
-0.25376,0.09031,1455,20,72.75
-0.23633,0.06283,1456,20,72.8
-0.25213,0.08505,1457,20,72.85
-0.24728,0.07109,1458,20,72.9
-0.21002,0.02884,1459,20,72.95
-0.21291,0.05284,1460,20,73.0
-0.22151,0.04231,1461,20,73.05
-0.24141,0.08578,1462,20,73.1
-0.2815,0.13621,1463,20,73.15
-0.26404,0.10409,1464,20,73.2
-0.25787,0.07861,1465,20,73.25
-0.23386,0.02366,1466,20,73.3
-0.22162,0.02634,1467,20,73.35
-0.228,0.02917,1468,20,73.4
-0.2263,0.00576,1469,20,73.45
-0.22437,-0.00078,1470,20,73.5
-0.22301,-0.00015,1471,20,73.55
-0.22207,0.02518,1472,20,73.6
-0.24507,0.02853,1473,20,73.65
-0.24958,0.0283,1474,20,73.7
-0.2235,0.01733,1475,20,73.75
-0.27611,0.05595,1476,20,73.8
-0.27272,0.06867,1477,20,73.85
-0.227,0.0077,1478,20,73.9
-0.2337,0.02046,1479,20,73.95
-0.24403,-0.00247,1480,20,74.0
-0.25936,0.03488,1481,20,74.05
-0.21993,-0.01306,1482,20,74.1
-0.20619,-0.01652,1483,20,74.15
-0.22798,0.01038,1484,20,74.2
-0.25091,-0.01266,1485,20,74.25
-0.22221,-0.02848,1486,20,74.3
-0.21088,0.00073,1487,20,74.35
-0.19041,-0.0012,1488,20,74.4
-0.19973,0.00644,1489,20,74.45
-0.21617,0.01019,1490,20,74.5
-0.21733,0.00212,1491,20,74.55
-0.22956,0.02112,1492,20,74.6
-0.21072,-0.00185,1493,20,74.65
-0.21306,-0.00792,1494,20,74.7
-0.20352,0.00864,1495,20,74.75
-0.20043,-0.01733,1496,20,74.8
-0.20879,-0.00587,1497,20,74.85
-0.2007,0.01041,1498,20,74.9
-0.21613,0.03434,1499,20,74.95
-0.20304,0.02969,1500,20,75.0
-0.20141,-0.00082,1501,20,75.05
-0.1917,0.00143,1502,20,75.1
-0.16716,-0.0512,1503,20,75.15
-0.17135,-0.05661,1504,20,75.2
-0.19004,-0.04841,1505,20,75.25
-0.19796,-0.02377,1506,20,75.3
-0.17753,-0.04312,1507,20,75.35
-0.21897,-0.02106,1508,20,75.4
-0.17888,-0.04899,1509,20,75.45
-0.18889,-0.03356,1510,20,75.5
-0.18947,-0.03852,1511,20,75.55
-0.2207,0.00342,1512,20,75.6
-0.20734,-0.0256,1513,20,75.65
-0.21655,-0.04294,1514,20,75.7
-0.21533,-0.03898,1515,20,75.75
-0.19607,-0.0308,1516,20,75.8
-0.20388,-0.04844,1517,20,75.85
-0.2169,-0.03388,1518,20,75.9
-0.21814,-0.03856,1519,20,75.95
-0.19637,-0.03995,1520,20,76.0
-0.19499,-0.04725,1521,20,76.05
-0.23687,-0.06025,1522,20,76.1
-0.21367,-0.03977,1523,20,76.15
-0.18841,-0.03515,1524,20,76.2
-0.19938,-0.04745,1525,20,76.25
-0.22345,-0.04233,1526,20,76.3
-0.18236,-0.03278,1527,20,76.35
-0.21991,-0.03977,1528,20,76.4
-0.19359,-0.0577,1529,20,76.45
-0.18382,-0.11872,1530,20,76.5
-0.18867,-0.12297,1531,20,76.55
-0.16066,-0.1429,1532,20,76.6
-0.17902,-0.11872,1533,20,76.65
-0.20638,-0.03834,1534,20,76.7
-0.20555,0.02515,1535,20,76.75
-0.22429,0.02768,1536,20,76.8
-0.20445,0.02999,1537,20,76.85
-0.24733,0.07214,1538,20,76.9
-0.2369,0.0503,1539,20,76.95
-0.23306,0.03217,1540,20,77.0
-0.24433,0.0611,1541,20,77.05
-0.19641,0.01824,1542,20,77.1
-0.165,0.01179,1543,20,77.15
-0.18246,-0.00259,1544,20,77.2
-0.17215,0.02431,1545,20,77.25
-0.19617,0.03432,1546,20,77.3
-0.21105,0.03638,1547,20,77.35
-0.20862,0.03398,1548,20,77.4
-0.22521,0.0481,1549,20,77.45
-0.20447,0.03109,1550,20,77.5
-0.18036,0.02671,1551,20,77.55
-0.183,0.01946,1552,20,77.6
-0.216,0.03429,1553,20,77.65
-0.2402,0.05308,1554,20,77.7
-0.21674,0.05091,1555,20,77.75
-0.19516,0.01101,1556,20,77.8
-0.19624,-0.00035,1557,20,77.85
-0.18465,0.00976,1558,20,77.9
-0.20283,0.01386,1559,20,77.95
-0.19517,0.01113,1560,20,78.0
-0.16595,0.0009,1561,20,78.05
-0.18668,0.00994,1562,20,78.1
-0.18198,0.00215,1563,20,78.15
-0.20744,0.04395,1564,20,78.2
-0.18954,0.02041,1565,20,78.25
-0.16939,-0.00063,1566,20,78.3
-0.19265,-0.01406,1567,20,78.35
-0.20729,-0.00579,1568,20,78.4
-0.19544,-0.01594,1569,20,78.45
-0.19078,-0.02653,1570,20,78.5
-0.1958,-0.00515,1571,20,78.55
-0.18704,-0.01508,1572,20,78.6
-0.23571,-0.01788,1573,20,78.65
-0.19197,0.00879,1574,20,78.7
-0.21121,-0.01409,1575,20,78.75
-0.21941,0.00182,1576,20,78.8
-0.21107,0.00313,1577,20,78.85
-0.2135,0.01018,1578,20,78.9
-0.24858,-0.0118,1579,20,78.95
-0.24274,0.02303,1580,20,79.0
-0.23173,0.03993,1581,20,79.05
-0.24486,0.04139,1582,20,79.1
-0.25656,0.05925,1583,20,79.15
-0.25135,0.0589,1584,20,79.2
-0.25869,0.09185,1585,20,79.25
-0.27066,0.09105,1586,20,79.3
-0.26073,0.07107,1587,20,79.35
-0.26294,0.05029,1588,20,79.4
-0.27425,0.04018,1589,20,79.45
-0.28022,0.09686,1590,20,79.5
-0.28023,0.10955,1591,20,79.55
-0.29717,0.13665,1592,20,79.6
-0.31084,0.15007,1593,20,79.65
-0.28128,0.10503,1594,20,79.7
-0.27362,0.12808,1595,20,79.75
-0.29001,0.16625,1596,20,79.8
-0.27177,0.12197,1597,20,79.85
-0.27651,0.08285,1598,20,79.9
-0.26301,0.07306,1599,20,79.95
-0.26252,0.06215,1600,20,80.0
-0.26272,0.06078,1601,20,80.05
-0.24859,0.04818,1602,20,80.1
-0.22979,0.02817,1603,20,80.15
-0.2493,0.03753,1604,20,80.2
-0.23739,0.02872,1605,20,80.25
-0.25645,0.04718,1606,20,80.3
-0.25725,0.0663,1607,20,80.35
-0.24601,0.04878,1608,20,80.4
-0.23174,0.04426,1609,20,80.45
-0.20404,0.01508,1610,20,80.5
-0.20748,0.00909,1611,20,80.55
-0.24057,0.00862,1612,20,80.6
-0.20985,-0.00225,1613,20,80.65
-0.26378,0.04391,1614,20,80.7
-0.26485,0.06129,1615,20,80.75
-0.24903,0.03483,1616,20,80.8
-0.24289,0.01812,1617,20,80.85
-0.2352,0.02796,1618,20,80.9
-0.25976,0.06325,1619,20,80.95
-0.23541,0.05523,1620,20,81.0
-0.25021,0.07272,1621,20,81.05
-0.2397,0.03856,1622,20,81.1
-0.24503,0.03455,1623,20,81.15
-0.22238,0.0321,1624,20,81.2
-0.22538,0.06271,1625,20,81.25
-0.23719,0.07469,1626,20,81.3
-0.23209,0.06718,1627,20,81.35
-0.22702,0.05354,1628,20,81.4
-0.27429,0.13625,1629,20,81.45
-0.21775,0.049,1630,20,81.5
-0.23479,0.0462,1631,20,81.55
-0.20615,0.0275,1632,20,81.6
-0.20861,0.02462,1633,20,81.65
-0.19212,0.02525,1634,20,81.7
-0.21552,0.00779,1635,20,81.75
-0.22504,0.05678,1636,20,81.8
-0.23155,0.059,1637,20,81.85
-0.23598,0.03379,1638,20,81.9
-0.21051,-0.00473,1639,20,81.95
-0.20999,0.00179,1640,20,82.0
-0.21927,0.01216,1641,20,82.05
-0.1851,0.00323,1642,20,82.1
-0.20713,0.04141,1643,20,82.15
-0.2246,0.03332,1644,20,82.2
-0.25722,0.05955,1645,20,82.25
-0.23795,0.0241,1646,20,82.3
-0.24065,0.01718,1647,20,82.35
-0.24298,0.03748,1648,20,82.4
-0.26935,0.09708,1649,20,82.45
-0.26401,0.03664,1650,20,82.5
-0.26145,0.04608,1651,20,82.55
-0.26031,0.02216,1652,20,82.6
-0.27154,0.02803,1653,20,82.65
-0.27246,0.02563,1654,20,82.7
-0.28784,-0.00011,1655,20,82.75
-0.26708,-0.03334,1656,20,82.8
-0.25797,0.01646,1657,20,82.85
-0.27862,0.09089,1658,20,82.9
-0.2871,0.05679,1659,20,82.95
-0.28809,0.11943,1660,20,83.0
-0.26623,0.09336,1661,20,83.05
-0.2663,0.08573,1662,20,83.1
-0.20478,0.05052,1663,20,83.15
-0.19639,0.02187,1664,20,83.2
-0.18415,0.02157,1665,20,83.25
-0.19468,0.00223,1666,20,83.3
-0.20656,0.00335,1667,20,83.35
-0.20915,-0.01298,1668,20,83.4
-0.20926,0.00674,1669,20,83.45
-0.21867,0.04045,1670,20,83.5
-0.22127,0.02213,1671,20,83.55
-0.21533,0.01108,1672,20,83.6
-0.22783,0.07096,1673,20,83.65
-0.24126,0.03449,1674,20,83.7
-0.23597,0.00657,1675,20,83.75
-0.20846,-0.01102,1676,20,83.8
-0.21591,-0.01204,1677,20,83.85
-0.24576,0.0224,1678,20,83.9
-0.22342,-0.02031,1679,20,83.95
-0.23232,-0.03751,1680,20,84.0
-0.23666,0.00196,1681,20,84.05
-0.21738,0.0191,1682,20,84.1
-0.25056,0.01687,1683,20,84.15
-0.22649,0.02616,1684,20,84.2
-0.22315,0.03171,1685,20,84.25
-0.19968,0.02377,1686,20,84.3
-0.20308,0.00902,1687,20,84.35
-0.18867,0.01486,1688,20,84.4
-0.19941,-0.00323,1689,20,84.45
-0.20351,0.02376,1690,20,84.5
-0.22712,0.0324,1691,20,84.55
-0.26882,0.08293,1692,20,84.6
-0.21488,0.04799,1693,20,84.65
-0.21786,0.04277,1694,20,84.7
-0.21094,0.05636,1695,20,84.75
-0.19823,0.03755,1696,20,84.8
-0.22458,0.05361,1697,20,84.85
-0.1929,0.02775,1698,20,84.9
-0.22945,0.05795,1699,20,84.95
-0.24428,0.0597,1700,20,85.0
-0.25359,0.02245,1701,20,85.05
-0.24643,0.04278,1702,20,85.1
-0.20933,0.00244,1703,20,85.15
-0.23609,0.01901,1704,20,85.2
-0.23565,0.02173,1705,20,85.25
-0.24041,-0.01534,1706,20,85.3
-0.22371,0.03868,1707,20,85.35
-0.26075,0.12288,1708,20,85.4
-0.28601,0.12759,1709,20,85.45
-0.2798,0.10463,1710,20,85.5
-0.18004,-0.01397,1711,20,85.55
-0.18675,-0.01596,1712,20,85.6
-0.1915,-0.04967,1713,20,85.65
-0.2315,-0.01244,1714,20,85.7
-0.22209,-0.00028,1715,20,85.75
-0.21973,-0.01208,1716,20,85.8
-0.20866,0.01263,1717,20,85.85
-0.19631,-0.02206,1718,20,85.9
-0.18614,-0.02788,1719,20,85.95
-0.20508,-0.04352,1720,20,86.0
-0.21661,-0.03017,1721,20,86.05
-0.22959,-0.01693,1722,20,86.1
-0.23781,-0.01779,1723,20,86.15
-0.23137,-0.03489,1724,20,86.2
-0.22962,-0.03098,1725,20,86.25
-0.20047,0.009,1726,20,86.3
-0.22149,-0.05175,1727,20,86.35
-0.17953,-0.0049,1728,20,86.4
-0.18999,-0.02774,1729,20,86.45
-0.16312,-0.04234,1730,20,86.5
-0.18917,-0.02851,1731,20,86.55
-0.20259,-0.02315,1732,20,86.6
-0.17938,-0.01009,1733,20,86.65
-0.15402,-0.00684,1734,20,86.7
-0.15166,-0.01804,1735,20,86.75
-0.16192,0.01277,1736,20,86.8
-0.16989,0.03443,1737,20,86.85
-0.17248,0.01798,1738,20,86.9
-0.14379,0.0094,1739,20,86.95
-0.18427,0.02728,1740,20,87.0
-0.18527,0.03435,1741,20,87.05
-0.18297,0.01752,1742,20,87.1
-0.21398,0.06991,1743,20,87.15
-0.18567,0.03634,1744,20,87.2
-0.19801,0.04085,1745,20,87.25
-0.19912,0.03618,1746,20,87.3
-0.21092,0.07341,1747,20,87.35
-0.20418,0.05621,1748,20,87.4
-0.20355,0.05398,1749,20,87.45
-0.20683,0.06815,1750,20,87.5
-0.21236,0.10849,1751,20,87.55
-0.222,0.11267,1752,20,87.6
-0.22859,0.1155,1753,20,87.65
-0.23077,0.10623,1754,20,87.7
-0.22336,0.11904,1755,20,87.75
-0.16849,0.08176,1756,20,87.8
-0.20582,0.09126,1757,20,87.85
-0.21912,0.10253,1758,20,87.9
-0.21091,0.10611,1759,20,87.95
-0.21552,0.09711,1760,20,88.0
-0.21195,0.09896,1761,20,88.05
-0.21685,0.11959,1762,20,88.1
-0.21818,0.13531,1763,20,88.15
-0.22,0.12834,1764,20,88.2
-0.23372,0.18898,1765,20,88.25
-0.24376,0.13712,1766,20,88.3
-0.22425,0.14523,1767,20,88.35
-0.21194,0.11536,1768,20,88.4
-0.21981,0.12055,1769,20,88.45
-0.22487,0.10753,1770,20,88.5
-0.22704,0.13091,1771,20,88.55
-0.20535,0.10104,1772,20,88.6
-0.20431,0.0951,1773,20,88.65
-0.2038,0.11255,1774,20,88.7
-0.21925,0.11479,1775,20,88.75
-0.19746,0.12172,1776,20,88.8
-0.19388,0.10729,1777,20,88.85
-0.17168,0.07911,1778,20,88.9
-0.17552,0.09259,1779,20,88.95
-0.1639,0.0884,1780,20,89.0
-0.18464,0.08807,1781,20,89.05
-0.19073,0.0793,1782,20,89.1
-0.19648,0.07428,1783,20,89.15
-0.19014,0.08263,1784,20,89.2
-0.20879,0.10493,1785,20,89.25
-0.23599,0.12594,1786,20,89.3
-0.21554,0.09661,1787,20,89.35
-0.20845,0.07906,1788,20,89.4
-0.22825,0.09746,1789,20,89.45
-0.23779,0.2156,1790,20,89.5
-0.25743,0.25965,1791,20,89.55
-0.22502,0.18801,1792,20,89.6
-0.25506,0.21794,1793,20,89.65
-0.26072,0.20559,1794,20,89.7
-0.27041,0.19406,1795,20,89.75
-0.26559,0.20767,1796,20,89.8
-0.25152,0.19744,1797,20,89.85
-0.25171,0.18818,1798,20,89.9
-0.26057,0.20488,1799,20,89.95
-0.25382,0.20567,1800,20,90.0
-0.24563,0.18366,1801,20,90.05
-0.23626,0.17752,1802,20,90.1
-0.23912,0.19279,1803,20,90.15
-0.23997,0.17593,1804,20,90.2
-0.24289,0.1721,1805,20,90.25
-0.21281,0.11778,1806,20,90.3
-0.20528,0.10015,1807,20,90.35
-0.17505,0.08643,1808,20,90.4
-0.15082,0.09067,1809,20,90.45
-0.17153,0.09449,1810,20,90.5
-0.18704,0.1114,1811,20,90.55
-0.18645,0.0853,1812,20,90.6
-0.19982,0.09359,1813,20,90.65
-0.224,0.12958,1814,20,90.7
-0.23421,0.1426,1815,20,90.75
-0.21692,0.09092,1816,20,90.8
-0.23684,0.11212,1817,20,90.85
-0.22756,0.09862,1818,20,90.9
-0.23167,0.10043,1819,20,90.95
-0.22176,0.0923,1820,20,91.0
-0.24059,0.10529,1821,20,91.05
-0.24033,0.11591,1822,20,91.1
-0.25789,0.16512,1823,20,91.15
-0.24474,0.15129,1824,20,91.2
-0.24713,0.13511,1825,20,91.25
-0.21404,0.11796,1826,20,91.3
-0.23519,0.11514,1827,20,91.35
-0.2338,0.13877,1828,20,91.4
-0.23119,0.11768,1829,20,91.45
-0.22279,0.10571,1830,20,91.5
-0.22922,0.10117,1831,20,91.55
-0.21221,0.12674,1832,20,91.6
-0.21524,0.12907,1833,20,91.65
-0.22438,0.11742,1834,20,91.7
-0.26649,0.18001,1835,20,91.75
-0.24474,0.13859,1836,20,91.8
-0.23847,0.11465,1837,20,91.85
-0.26443,0.16895,1838,20,91.9
-0.26185,0.17195,1839,20,91.95
-0.25214,0.14424,1840,20,92.0
-0.25891,0.15254,1841,20,92.05
-0.2453,0.08811,1842,20,92.1
-0.26691,0.10899,1843,20,92.15
-0.259,0.15133,1844,20,92.2
-0.23058,0.10511,1845,20,92.25
-0.24859,0.11854,1846,20,92.3
-0.21544,0.07697,1847,20,92.35
-0.23935,0.11861,1848,20,92.4
-0.25714,0.13237,1849,20,92.45
-0.25313,0.14356,1850,20,92.5
-0.25149,0.13195,1851,20,92.55
-0.2705,0.17521,1852,20,92.6
-0.25844,0.14697,1853,20,92.65
-0.22416,0.07236,1854,20,92.7
-0.20155,0.03273,1855,20,92.75
-0.20242,0.01723,1856,20,92.8
-0.17468,0.02233,1857,20,92.85
-0.2012,0.02376,1858,20,92.9
-0.22245,0.04626,1859,20,92.95
-0.18723,0.05296,1860,20,93.0
-0.20686,0.05063,1861,20,93.05
-0.16243,0.02999,1862,20,93.1
-0.16175,0.02903,1863,20,93.15
-0.14747,0.00186,1864,20,93.2
-0.18412,0.05221,1865,20,93.25
-0.16622,0.03806,1866,20,93.3
-0.15634,0.02632,1867,20,93.35
-0.14443,-0.00716,1868,20,93.4
-0.15859,-0.00671,1869,20,93.45
-0.21554,0.0054,1870,20,93.5
-0.22171,0.03864,1871,20,93.55
-0.22755,0.03502,1872,20,93.6
-0.20756,0.03257,1873,20,93.65
-0.22234,0.0426,1874,20,93.7
-0.22048,0.04871,1875,20,93.75
-0.2195,0.03168,1876,20,93.8
-0.2034,0.04566,1877,20,93.85
-0.1942,0.07233,1878,20,93.9
-0.24329,0.08959,1879,20,93.95
-0.2553,0.02244,1880,20,94.0
-0.24203,0.01468,1881,20,94.05
-0.20443,-0.02114,1882,20,94.1
-0.21887,-0.02386,1883,20,94.15
-0.21697,0.02977,1884,20,94.2
-0.22888,0.0687,1885,20,94.25
-0.2162,0.04477,1886,20,94.3
-0.22003,0.03872,1887,20,94.35
-0.2424,0.02409,1888,20,94.4
-0.22505,0.0448,1889,20,94.45
-0.21006,0.06018,1890,20,94.5
-0.20852,0.04704,1891,20,94.55
-0.21483,0.03764,1892,20,94.6
-0.19291,-0.00549,1893,20,94.65
-0.24502,0.01735,1894,20,94.7
-0.22116,0.03607,1895,20,94.75
-0.26706,0.02564,1896,20,94.8
-0.27373,0.05625,1897,20,94.85
-0.24454,0.01776,1898,20,94.9
-0.26665,0.07696,1899,20,94.95
-0.26485,0.06312,1900,20,95.0
-0.28064,0.04152,1901,20,95.05
-0.27106,0.03179,1902,20,95.1
-0.2881,0.03358,1903,20,95.15
-0.25128,0.04477,1904,20,95.2
-0.26404,0.02847,1905,20,95.25
-0.2257,-0.00092,1906,20,95.3
-0.23304,0.025,1907,20,95.35
-0.20431,0.0064,1908,20,95.4
-0.24909,0.00519,1909,20,95.45
-0.24583,0.06484,1910,20,95.5
-0.27417,0.0812,1911,20,95.55
-0.27297,0.03744,1912,20,95.6
-0.25145,0.01967,1913,20,95.65
-0.27588,0.09687,1914,20,95.7
-0.26829,0.0973,1915,20,95.75
-0.26701,0.04808,1916,20,95.8
-0.27246,0.02097,1917,20,95.85
-0.1933,-0.02476,1918,20,95.9
-0.18597,-0.01662,1919,20,95.95
-0.1693,-0.03724,1920,20,96.0
-0.16437,-0.03213,1921,20,96.05
-0.19186,-0.01419,1922,20,96.1
-0.18656,-0.04887,1923,20,96.15
-0.17172,-0.02799,1924,20,96.2
-0.19517,0.03312,1925,20,96.25
-0.21699,0.02597,1926,20,96.3
-0.20535,0.01661,1927,20,96.35
-0.25983,0.11693,1928,20,96.4
-0.24992,0.06099,1929,20,96.45
-0.27412,0.07321,1930,20,96.5
-0.26541,0.06655,1931,20,96.55
-0.2619,0.02908,1932,20,96.6
-0.24429,0.03319,1933,20,96.65
-0.27092,0.09817,1934,20,96.7
-0.25748,0.0726,1935,20,96.75
-0.22384,0.05096,1936,20,96.8
-0.22219,0.0304,1937,20,96.85
-0.21717,0.01671,1938,20,96.9
-0.20196,0.02083,1939,20,96.95
-0.21291,0.01729,1940,20,97.0
-0.24033,0.02353,1941,20,97.05
-0.23809,0.00881,1942,20,97.1
-0.24698,0.02517,1943,20,97.15
-0.25118,0.02478,1944,20,97.2
-0.24485,0.03194,1945,20,97.25
-0.25696,0.02757,1946,20,97.3
-0.2309,0.01681,1947,20,97.35
-0.22366,-0.01717,1948,20,97.4
-0.21771,-0.02515,1949,20,97.45
-0.22562,-0.00649,1950,20,97.5
-0.22909,0.00806,1951,20,97.55
-0.21685,0.00949,1952,20,97.6
-0.22509,-0.011,1953,20,97.65
-0.19978,-0.02048,1954,20,97.7
-0.19478,-0.02457,1955,20,97.75
-0.20374,-0.05202,1956,20,97.8
-0.21212,-0.05316,1957,20,97.85
-0.21724,-0.06345,1958,20,97.9
-0.19529,-0.03742,1959,20,97.95
-0.20168,-0.04654,1960,20,98.0
-0.21527,-0.04684,1961,20,98.05
-0.182,-0.04801,1962,20,98.1
-0.22928,-0.03715,1963,20,98.15
-0.22049,-0.01036,1964,20,98.2
-0.22282,0.00436,1965,20,98.25
-0.22043,0.01949,1966,20,98.3
-0.22571,0.0234,1967,20,98.35
-0.20509,-0.01708,1968,20,98.4
-0.20856,-0.02523,1969,20,98.45
-0.20264,-0.00844,1970,20,98.5
-0.20628,-0.0106,1971,20,98.55
-0.22083,-0.02563,1972,20,98.6
-0.21226,-0.01875,1973,20,98.65
-0.21377,-0.03578,1974,20,98.7
-0.21702,-0.0431,1975,20,98.75
-0.22378,-0.02329,1976,20,98.8
-0.22392,-0.03035,1977,20,98.85
-0.2103,-0.00989,1978,20,98.9
-0.18195,-0.00217,1979,20,98.95
-0.1879,0.00807,1980,20,99.0
-0.20954,-0.00397,1981,20,99.05
-0.22372,0.00032,1982,20,99.1
-0.24554,0.0203,1983,20,99.15
-0.24418,-0.01317,1984,20,99.2
-0.24747,0.02836,1985,20,99.25
-0.25686,0.01227,1986,20,99.3
-0.26302,0.03785,1987,20,99.35
-0.25618,0.0244,1988,20,99.4
-0.24778,0.01658,1989,20,99.45
-0.26212,0.03642,1990,20,99.5
-0.26367,0.05581,1991,20,99.55
-0.27022,-0.00635,1992,20,99.6
-0.27087,0.031,1993,20,99.65
-0.2739,0.06064,1994,20,99.7
-0.28438,0.07066,1995,20,99.75
-0.26191,0.04831,1996,20,99.8
-0.25463,0.03019,1997,20,99.85
-0.24268,0.01141,1998,20,99.9
-0.24354,0.02026,1999,20,99.95
-0.24223,0.01983,2000,20,100.0
-0.2383,0.09375,2001,20,100.05
-0.22415,0.01747,2002,20,100.1
-0.23487,0.01141,2003,20,100.15
-0.21747,-0.04474,2004,20,100.2
-0.20872,-0.01638,2005,20,100.25
-0.2154,-0.01971,2006,20,100.3
-0.23955,-0.02151,2007,20,100.35
-0.2519,-0.01594,2008,20,100.4
-0.24273,0.00792,2009,20,100.45
-0.23139,-0.01757,2010,20,100.5
-0.24314,-0.0125,2011,20,100.55
-0.25417,0.0148,2012,20,100.6
-0.25172,0.00442,2013,20,100.65
-0.26449,0.04056,2014,20,100.7
-0.27026,0.06652,2015,20,100.75
-0.27148,0.02296,2016,20,100.8
-0.27656,0.06379,2017,20,100.85
-0.24827,0.0078,2018,20,100.9
-0.23875,0.01286,2019,20,100.95
-0.24872,0.0208,2020,20,101.0
-0.2445,-0.01737,2021,20,101.05
-0.22864,0.00906,2022,20,101.1
-0.23175,0.03752,2023,20,101.15
-0.20191,0.04426,2024,20,101.2
-0.21687,0.04385,2025,20,101.25
-0.20501,0.03469,2026,20,101.3
-0.22845,0.05002,2027,20,101.35
-0.21827,0.06182,2028,20,101.4
-0.22306,0.08215,2029,20,101.45
-0.22484,0.06422,2030,20,101.5
-0.20505,0.05163,2031,20,101.55
-0.22502,0.06157,2032,20,101.6
-0.25837,0.12929,2033,20,101.65
-0.22391,0.0624,2034,20,101.7
-0.22313,0.07951,2035,20,101.75
-0.2035,0.07158,2036,20,101.8
-0.22435,0.08522,2037,20,101.85
-0.22609,0.05686,2038,20,101.9
-0.21047,0.04124,2039,20,101.95
-0.20903,0.03252,2040,20,102.0
-0.20317,0.03232,2041,20,102.05
-0.22456,0.04124,2042,20,102.1
-0.20285,0.0393,2043,20,102.15
-0.19685,0.03413,2044,20,102.2
-0.22212,0.03097,2045,20,102.25
-0.28633,0.07194,2046,20,102.3
-0.25267,0.05254,2047,20,102.35
-0.26216,0.06756,2048,20,102.4
-0.25785,0.07494,2049,20,102.45
-0.24608,0.11735,2050,20,102.5
-0.22826,0.07838,2051,20,102.55
-0.25017,0.11445,2052,20,102.6
-0.21866,0.09521,2053,20,102.65
-0.23568,0.10857,2054,20,102.7
-0.20863,0.0793,2055,20,102.75
-0.2446,0.11542,2056,20,102.8
-0.24625,0.13625,2057,20,102.85
-0.26988,0.15242,2058,20,102.9
-0.24444,0.11647,2059,20,102.95
-0.26459,0.136,2060,20,103.0
-0.27847,0.15286,2061,20,103.05
-0.27314,0.15781,2062,20,103.1
-0.21688,0.09902,2063,20,103.15
-0.25608,0.16034,2064,20,103.2
-0.27197,0.1599,2065,20,103.25
-0.26884,0.16502,2066,20,103.3
-0.25436,0.09339,2067,20,103.35
-0.27264,0.13627,2068,20,103.4
-0.23151,-0.05053,2069,20,103.45
-0.17822,-0.11986,2070,20,103.5
-0.20635,0.04844,2071,20,103.55
-0.19483,-0.03351,2072,20,103.6
-0.21091,-0.03804,2073,20,103.65
-0.22415,0.01331,2074,20,103.7
-0.2247,0.03761,2075,20,103.75
-0.21797,-0.02779,2076,20,103.8
-0.23355,-0.05069,2077,20,103.85
-0.2402,-0.07777,2078,20,103.9
-0.2433,-0.05706,2079,20,103.95
-0.2414,-0.07022,2080,20,104.0
-0.26043,-0.01779,2081,20,104.05
-0.24557,-0.00875,2082,20,104.1
-0.23922,0.00406,2083,20,104.15
-0.23217,0.00941,2084,20,104.2
-0.23785,0.02073,2085,20,104.25
-0.24326,0.04715,2086,20,104.3
-0.24137,0.02678,2087,20,104.35
-0.23728,0.00352,2088,20,104.4
-0.22549,0.047,2089,20,104.45
-0.21199,-0.03798,2090,20,104.5
-0.21852,-0.04464,2091,20,104.55
-0.23977,-0.06776,2092,20,104.6
-0.25676,-0.03886,2093,20,104.65
-0.2828,-0.04704,2094,20,104.7
-0.28003,0.01659,2095,20,104.75
-0.27947,-0.03941,2096,20,104.8
-0.28813,-0.06204,2097,20,104.85
-0.2911,-0.01899,2098,20,104.9
-0.27946,-0.04226,2099,20,104.95
-0.24329,-0.01922,2100,20,105.0
-0.23224,-0.03612,2101,20,105.05
-0.24939,-0.04432,2102,20,105.1
-0.23994,-0.02113,2103,20,105.15
-0.22141,-0.03633,2104,20,105.2
-0.23452,-0.0244,2105,20,105.25
-0.20476,-0.04369,2106,20,105.3
-0.22796,-0.06024,2107,20,105.35
-0.23739,-0.0638,2108,20,105.4
-0.25152,-0.0815,2109,20,105.45
-0.24049,-0.08957,2110,20,105.5
