Valence,Arousal,FNO,FPS,X-axis
-0.22892,0.00661,1441,20,72.05
-0.24008,0.02267,1442,20,72.1
-0.21411,0.00313,1443,20,72.15
-0.22004,0.00984,1444,20,72.2
-0.21253,0.0075,1445,20,72.25
-0.21878,0.0145,1446,20,72.3
-0.24181,0.01229,1447,20,72.35
-0.24658,0.00548,1448,20,72.4
-0.25173,0.01361,1449,20,72.45
-0.25381,0.00828,1450,20,72.5
-0.25353,0.01079,1451,20,72.55
-0.2562,0.02444,1452,20,72.6
-0.26118,0.01462,1453,20,72.65
-0.26406,0.03036,1454,20,72.7
-0.27141,0.0145,1455,20,72.75
-0.27188,0.01513,1456,20,72.8
-0.27715,0.00829,1457,20,72.85
-0.25718,0.04493,1458,20,72.9
-0.25495,0.00348,1459,20,72.95
-0.25139,-0.00016,1460,20,73.0
-0.24978,0.00242,1461,20,73.05
-0.23473,0.03614,1462,20,73.1
-0.24595,0.02943,1463,20,73.15
-0.24356,0.00653,1464,20,73.2
-0.24231,-5e-05,1465,20,73.25
-0.23606,0.00275,1466,20,73.3
-0.23763,0.00516,1467,20,73.35
-0.25092,0.00733,1468,20,73.4
-0.24811,0.02248,1469,20,73.45
-0.24166,0.03022,1470,20,73.5
-0.24375,0.02896,1471,20,73.55
-0.24002,0.051,1472,20,73.6
-0.2555,0.0397,1473,20,73.65
-0.24783,0.04833,1474,20,73.7
-0.26614,0.05757,1475,20,73.75
-0.25385,0.06387,1476,20,73.8
-0.24552,0.04782,1477,20,73.85
-0.26014,0.06014,1478,20,73.9
-0.25608,0.0688,1479,20,73.95
-0.26285,0.04777,1480,20,74.0
-0.25303,0.05066,1481,20,74.05
-0.25883,0.04575,1482,20,74.1
-0.26024,0.0601,1483,20,74.15
-0.25411,0.04492,1484,20,74.2
-0.24533,0.04715,1485,20,74.25
-0.25072,0.04484,1486,20,74.3
-0.23332,0.04299,1487,20,74.35
-0.24363,0.04543,1488,20,74.4
-0.24791,0.04919,1489,20,74.45
-0.26359,0.05078,1490,20,74.5
-0.23994,0.03845,1491,20,74.55
-0.23738,0.04855,1492,20,74.6
-0.24337,0.05075,1493,20,74.65
-0.24053,0.04932,1494,20,74.7
-0.23289,0.04518,1495,20,74.75
-0.26362,0.04777,1496,20,74.8
-0.26278,0.04536,1497,20,74.85
-0.2601,0.03056,1498,20,74.9
-0.27138,0.01656,1499,20,74.95
-0.27141,0.01647,1500,20,75.0
-0.24386,-0.01264,1501,20,75.05
-0.23555,0.00474,1502,20,75.1
-0.22362,-0.00682,1503,20,75.15
-0.21172,-0.00441,1504,20,75.2
-0.19809,0.01312,1505,20,75.25
-0.2031,0.01115,1506,20,75.3
-0.22828,-0.0076,1507,20,75.35
-0.22946,-0.00632,1508,20,75.4
-0.2306,-0.01312,1509,20,75.45
-0.2299,0.01146,1510,20,75.5
-0.22765,0.00382,1511,20,75.55
-0.22801,0.01175,1512,20,75.6
-0.22613,0.00948,1513,20,75.65
-0.23327,0.0093,1514,20,75.7
-0.23124,0.02418,1515,20,75.75
-0.22472,0.02539,1516,20,75.8
-0.22776,0.01585,1517,20,75.85
-0.23337,0.02646,1518,20,75.9
-0.2284,0.01106,1519,20,75.95
-0.23108,0.00793,1520,20,76.0
-0.23482,0.00551,1521,20,76.05
-0.22389,0.00393,1522,20,76.1
-0.22688,0.00727,1523,20,76.15
-0.23305,-0.00131,1524,20,76.2
-0.22437,-0.00085,1525,20,76.25
-0.22473,-0.00435,1526,20,76.3
-0.21964,-0.0101,1527,20,76.35
-0.22119,-0.00808,1528,20,76.4
-0.22951,-0.00666,1529,20,76.45
-0.22756,-0.00269,1530,20,76.5
-0.2262,-0.01004,1531,20,76.55
-0.23007,-0.01087,1532,20,76.6
-0.23716,-0.00658,1533,20,76.65
-0.23698,-0.00672,1534,20,76.7
-0.20826,0.00441,1535,20,76.75
-0.22402,0.00081,1536,20,76.8
-0.22263,0.0074,1537,20,76.85
-0.20777,-0.00246,1538,20,76.9
-0.19735,0.00417,1539,20,76.95
-0.18736,0.00535,1540,20,77.0
-0.19597,0.01584,1541,20,77.05
-0.18962,0.01637,1542,20,77.1
-0.2,0.00917,1543,20,77.15
-0.18531,0.00474,1544,20,77.2
-0.19431,0.00578,1545,20,77.25
-0.20146,0.00895,1546,20,77.3
-0.18698,0.00825,1547,20,77.35
-0.19654,0.00549,1548,20,77.4
-0.18572,0.00905,1549,20,77.45
-0.18497,0.01484,1550,20,77.5
-0.20662,0.01275,1551,20,77.55
-0.21362,0.00557,1552,20,77.6
-0.22372,0.00401,1553,20,77.65
-0.2318,0.00453,1554,20,77.7
-0.23047,0.00904,1555,20,77.75
-0.2191,0.01507,1556,20,77.8
-0.21716,0.01453,1557,20,77.85
-0.22072,0.03249,1558,20,77.9
-0.22144,0.03381,1559,20,77.95
-0.20615,0.02226,1560,20,78.0
-0.20974,0.02704,1561,20,78.05
-0.19436,0.01633,1562,20,78.1
-0.19433,0.01111,1563,20,78.15
-0.19625,0.00379,1564,20,78.2
-0.19667,-0.00393,1565,20,78.25
-0.20859,-0.00502,1566,20,78.3
-0.2187,-0.01936,1567,20,78.35
-0.21649,-0.0332,1568,20,78.4
-0.21888,-0.03365,1569,20,78.45
-0.20934,-0.01549,1570,20,78.5
-0.20475,-0.01078,1571,20,78.55
-0.19774,-0.01216,1572,20,78.6
-0.20041,-0.01062,1573,20,78.65
-0.18928,-0.01126,1574,20,78.7
-0.18486,-0.0142,1575,20,78.75
-0.18658,-0.01133,1576,20,78.8
-0.19158,-0.01124,1577,20,78.85
-0.18618,-0.01041,1578,20,78.9
-0.18384,-0.01599,1579,20,78.95
-0.17994,-0.02407,1580,20,79.0
-0.18345,-0.01963,1581,20,79.05
-0.18932,-0.01941,1582,20,79.1
-0.19603,-0.02182,1583,20,79.15
-0.20719,-0.01897,1584,20,79.2
-0.20384,-0.01522,1585,20,79.25
-0.202,-0.00634,1586,20,79.3
-0.19292,-0.00533,1587,20,79.35
-0.17841,0.00742,1588,20,79.4
-0.18588,0.0011,1589,20,79.45
-0.19042,0.00125,1590,20,79.5
-0.19699,0.0017,1591,20,79.55
-0.20047,-0.00211,1592,20,79.6
-0.20072,-0.01356,1593,20,79.65
-0.19275,-0.01478,1594,20,79.7
-0.19305,0.00994,1595,20,79.75
-0.19957,0.00365,1596,20,79.8
-0.19516,0.01285,1597,20,79.85
-0.22954,0.02346,1598,20,79.9
-0.23208,0.02563,1599,20,79.95
-0.2101,0.01894,1600,20,80.0
-0.2089,0.01585,1601,20,80.05
-0.20162,0.01954,1602,20,80.1
-0.20802,0.01143,1603,20,80.15
-0.21001,0.01761,1604,20,80.2
-0.20926,0.01786,1605,20,80.25
-0.22659,0.02469,1606,20,80.3
-0.23252,0.01541,1607,20,80.35
-0.21761,0.02275,1608,20,80.4
-0.20364,-0.00219,1609,20,80.45
-0.19509,0.00195,1610,20,80.5
-0.19838,0.00169,1611,20,80.55
-0.20859,-0.00159,1612,20,80.6
-0.20807,-0.00538,1613,20,80.65
-0.20141,0.00153,1614,20,80.7
-0.20273,0.00084,1615,20,80.75
-0.20094,0.00055,1616,20,80.8
-0.20125,0.00226,1617,20,80.85
-0.18944,0.00223,1618,20,80.9
-0.19791,0.00745,1619,20,80.95
-0.20026,0.00616,1620,20,81.0
-0.19447,-0.00535,1621,20,81.05
-0.20008,-0.01285,1622,20,81.1
-0.20318,-0.00861,1623,20,81.15
-0.19998,-0.0096,1624,20,81.2
-0.2056,-0.01366,1625,20,81.25
-0.2007,-0.01307,1626,20,81.3
-0.2063,-0.00359,1627,20,81.35
-0.20153,-0.01058,1628,20,81.4
-0.20209,-0.00986,1629,20,81.45
-0.19837,-0.00854,1630,20,81.5
-0.19526,0.00283,1631,20,81.55
-0.1853,-0.00309,1632,20,81.6
-0.19535,-0.00883,1633,20,81.65
-0.19652,-0.00591,1634,20,81.7
-0.20293,-0.0078,1635,20,81.75
-0.20219,0.01044,1636,20,81.8
-0.1957,0.00184,1637,20,81.85
-0.2049,0.01808,1638,20,81.9
-0.20099,0.02323,1639,20,81.95
-0.18088,-0.00114,1640,20,82.0
-0.18141,0.01458,1641,20,82.05
-0.17571,0.00961,1642,20,82.1
-0.17852,0.01082,1643,20,82.15
-0.17392,-0.0016,1644,20,82.2
-0.17829,0.00254,1645,20,82.25
-0.1971,0.00364,1646,20,82.3
-0.19979,-0.00094,1647,20,82.35
-0.19954,-0.00537,1648,20,82.4
-0.1972,-0.00643,1649,20,82.45
-0.18148,0.00086,1650,20,82.5
-0.19202,-0.00667,1651,20,82.55
-0.21898,-0.0129,1652,20,82.6
-0.20989,-0.01234,1653,20,82.65
-0.19958,-0.00413,1654,20,82.7
-0.20881,0.00364,1655,20,82.75
-0.20563,-0.00731,1656,20,82.8
-0.20167,-0.00531,1657,20,82.85
-0.19795,-0.00921,1658,20,82.9
-0.20416,-0.02195,1659,20,82.95
-0.20392,-0.02087,1660,20,83.0
-0.20042,-0.02151,1661,20,83.05
-0.20042,-0.02151,1662,20,83.1
-0.18399,0.02407,1663,20,83.15
-0.18375,0.02734,1664,20,83.2
-0.18005,0.02581,1665,20,83.25
-0.19698,0.03983,1666,20,83.3
-0.20533,0.0381,1667,20,83.35
-0.20683,0.01915,1668,20,83.4
-0.20245,0.01245,1669,20,83.45
-0.19364,0.01049,1670,20,83.5
-0.19296,0.01682,1671,20,83.55
-0.19651,0.01696,1672,20,83.6
-0.20708,0.02468,1673,20,83.65
-0.20897,0.02519,1674,20,83.7
-0.22166,0.03999,1675,20,83.75
-0.21608,0.04241,1676,20,83.8
-0.21436,0.04751,1677,20,83.85
-0.18825,0.01965,1678,20,83.9
-0.18194,0.01268,1679,20,83.95
-0.18401,0.0112,1680,20,84.0
-0.1897,0.00147,1681,20,84.05
-0.20116,-0.00027,1682,20,84.1
-0.20895,0.00429,1683,20,84.15
-0.21227,0.00396,1684,20,84.2
-0.20457,0.00561,1685,20,84.25
-0.20244,0.00544,1686,20,84.3
-0.20227,-0.00338,1687,20,84.35
-0.22126,-0.00591,1688,20,84.4
-0.22053,-0.00413,1689,20,84.45
-0.22526,0.00201,1690,20,84.5
-0.23113,-0.00221,1691,20,84.55
-0.23457,-0.00373,1692,20,84.6
-0.22927,-0.00754,1693,20,84.65
-0.22975,-0.00651,1694,20,84.7
-0.23996,-0.01718,1695,20,84.75
-0.23382,-0.00334,1696,20,84.8
-0.26924,-0.02343,1697,20,84.85
-0.28755,-0.01785,1698,20,84.9
-0.29265,-0.01367,1699,20,84.95
-0.29504,-0.01734,1700,20,85.0
-0.29248,-0.0238,1701,20,85.05
-0.28875,-0.02072,1702,20,85.1
-0.27481,-0.02372,1703,20,85.15
-0.28285,-0.0305,1704,20,85.2
-0.28186,-0.03096,1705,20,85.25
-0.28183,-0.0372,1706,20,85.3
-0.26679,-0.02447,1707,20,85.35
-0.28691,-0.03072,1708,20,85.4
-0.28175,-0.02337,1709,20,85.45
-0.28366,-0.01792,1710,20,85.5
-0.26721,-0.01425,1711,20,85.55
-0.28054,-0.00975,1712,20,85.6
-0.277,-0.0152,1713,20,85.65
-0.25289,-0.01453,1714,20,85.7
-0.2461,-0.00383,1715,20,85.75
-0.24059,-0.00013,1716,20,85.8
-0.26829,-0.00743,1717,20,85.85
-0.26236,-0.01011,1718,20,85.9
-0.25825,-0.01573,1719,20,85.95
-0.25609,-0.01521,1720,20,86.0
-0.25693,-0.0094,1721,20,86.05
-0.26441,-0.01184,1722,20,86.1
-0.2608,-0.00794,1723,20,86.15
-0.26234,-0.01177,1724,20,86.2
-0.26246,-0.01529,1725,20,86.25
-0.24889,-0.01298,1726,20,86.3
-0.24264,-0.01751,1727,20,86.35
-0.26106,0.02421,1728,20,86.4
-0.24713,0.02176,1729,20,86.45
-0.23267,0.02197,1730,20,86.5
-0.24187,0.01585,1731,20,86.55
-0.22314,0.01211,1732,20,86.6
-0.27017,-0.01181,1733,20,86.65
-0.25654,-0.00142,1734,20,86.7
-0.25859,0.02324,1735,20,86.75
-0.25009,0.02826,1736,20,86.8
-0.2629,-0.01576,1737,20,86.85
-0.27179,-0.02034,1738,20,86.9
-0.26855,-0.01988,1739,20,86.95
-0.26299,-0.0187,1740,20,87.0
-0.24687,-0.00159,1741,20,87.05
-0.23974,-0.00156,1742,20,87.1
-0.24109,-0.00259,1743,20,87.15
-0.23149,2e-05,1744,20,87.2
-0.23727,-0.00047,1745,20,87.25
-0.24143,0.01052,1746,20,87.3
-0.25222,-0.00595,1747,20,87.35
-0.25456,0.01671,1748,20,87.4
-0.24866,0.02154,1749,20,87.45
-0.2545,0.01671,1750,20,87.5
-0.21406,0.02214,1751,20,87.55
-0.22101,0.02498,1752,20,87.6
-0.21995,0.02565,1753,20,87.65
-0.22381,0.02708,1754,20,87.7
-0.23312,0.04641,1755,20,87.75
-0.22777,0.04591,1756,20,87.8
-0.22944,0.05544,1757,20,87.85
-0.23861,0.03789,1758,20,87.9
-0.23803,0.06179,1759,20,87.95
-0.24064,0.02757,1760,20,88.0
-0.24173,0.02908,1761,20,88.05
-0.25093,0.02162,1762,20,88.1
-0.24286,0.02787,1763,20,88.15
-0.24483,0.03742,1764,20,88.2
-0.23805,0.04749,1765,20,88.25
-0.23487,0.03263,1766,20,88.3
-0.22575,0.03048,1767,20,88.35
-0.22997,0.01006,1768,20,88.4
-0.24318,0.01655,1769,20,88.45
-0.25197,0.01806,1770,20,88.5
-0.24893,0.03696,1771,20,88.55
-0.24764,0.04999,1772,20,88.6
-0.25156,0.0219,1773,20,88.65
-0.24807,0.03048,1774,20,88.7
-0.25004,0.02095,1775,20,88.75
-0.24831,0.02527,1776,20,88.8
-0.25063,0.03193,1777,20,88.85
-0.25105,0.03028,1778,20,88.9
-0.24737,0.03447,1779,20,88.95
-0.25514,0.04308,1780,20,89.0
-0.26383,0.04039,1781,20,89.05
-0.25472,0.0396,1782,20,89.1
-0.25225,0.03574,1783,20,89.15
-0.23252,0.03482,1784,20,89.2
-0.2238,0.03512,1785,20,89.25
-0.21415,0.05805,1786,20,89.3
-0.22096,0.06377,1787,20,89.35
-0.22323,0.06628,1788,20,89.4
-0.22434,0.06554,1789,20,89.45
-0.2497,0.0458,1790,20,89.5
-0.26916,0.0896,1791,20,89.55
-0.25761,0.08092,1792,20,89.6
-0.26523,0.06206,1793,20,89.65
-0.26032,0.0454,1794,20,89.7
-0.25464,0.03902,1795,20,89.75
-0.26047,0.06573,1796,20,89.8
-0.25672,0.05472,1797,20,89.85
-0.26268,0.04831,1798,20,89.9
-0.26128,0.0558,1799,20,89.95
-0.252,0.04033,1800,20,90.0
-0.25207,0.07523,1801,20,90.05
-0.25364,0.0852,1802,20,90.1
-0.26961,0.10725,1803,20,90.15
-0.26497,0.11418,1804,20,90.2
-0.26581,0.10351,1805,20,90.25
-0.25927,0.11833,1806,20,90.3
-0.25687,0.11325,1807,20,90.35
-0.26423,0.10264,1808,20,90.4
-0.27406,0.11328,1809,20,90.45
-0.28476,0.11041,1810,20,90.5
-0.28687,0.11866,1811,20,90.55
-0.27738,0.10031,1812,20,90.6
-0.27469,0.09745,1813,20,90.65
-0.28706,0.0943,1814,20,90.7
-0.2824,0.09828,1815,20,90.75
-0.27717,0.08472,1816,20,90.8
-0.28047,0.08793,1817,20,90.85
-0.28289,0.08809,1818,20,90.9
-0.25968,0.05509,1819,20,90.95
-0.24581,0.06066,1820,20,91.0
-0.25279,0.06433,1821,20,91.05
-0.25621,0.04428,1822,20,91.1
-0.2539,0.04753,1823,20,91.15
-0.26064,0.03972,1824,20,91.2
-0.26207,0.07279,1825,20,91.25
-0.22938,0.08366,1826,20,91.3
-0.20313,0.06124,1827,20,91.35
-0.19479,0.05575,1828,20,91.4
-0.21208,0.05388,1829,20,91.45
-0.21299,0.05291,1830,20,91.5
-0.1992,0.05391,1831,20,91.55
-0.21708,0.02814,1832,20,91.6
-0.23006,0.03444,1833,20,91.65
-0.23168,0.03456,1834,20,91.7
-0.22371,0.03134,1835,20,91.75
-0.20861,0.03041,1836,20,91.8
-0.20632,0.01702,1837,20,91.85
-0.20595,0.01317,1838,20,91.9
-0.22385,0.03184,1839,20,91.95
-0.22012,0.03161,1840,20,92.0
-0.2106,0.03304,1841,20,92.05
-0.21276,0.02865,1842,20,92.1
-0.21439,0.02933,1843,20,92.15
-0.22547,0.06315,1844,20,92.2
-0.22907,0.07034,1845,20,92.25
-0.23543,0.00891,1846,20,92.3
-0.23828,0.02254,1847,20,92.35
-0.25947,0.01176,1848,20,92.4
-0.24617,0.00908,1849,20,92.45
-0.24417,0.00601,1850,20,92.5
-0.23023,0.01561,1851,20,92.55
-0.22651,0.00262,1852,20,92.6
-0.22999,0.01718,1853,20,92.65
-0.23181,0.02701,1854,20,92.7
-0.25248,0.02653,1855,20,92.75
-0.25441,0.0307,1856,20,92.8
-0.25845,0.04205,1857,20,92.85
-0.26591,0.03517,1858,20,92.9
-0.26615,0.04332,1859,20,92.95
-0.25765,0.03931,1860,20,93.0
-0.25513,0.02282,1861,20,93.05
-0.26862,0.01822,1862,20,93.1
-0.2734,0.02033,1863,20,93.15
-0.26647,0.01818,1864,20,93.2
-0.26965,0.01192,1865,20,93.25
-0.27208,0.01102,1866,20,93.3
-0.28255,0.02109,1867,20,93.35
-0.27749,0.00557,1868,20,93.4
-0.27088,0.009,1869,20,93.45
-0.25739,0.00593,1870,20,93.5
-0.26688,-0.00046,1871,20,93.55
-0.26613,-0.00328,1872,20,93.6
-0.25769,0.00369,1873,20,93.65
-0.26412,0.00962,1874,20,93.7
-0.2631,0.00845,1875,20,93.75
-0.25964,0.0173,1876,20,93.8
-0.26677,0.0119,1877,20,93.85
-0.26905,0.01865,1878,20,93.9
-0.25855,0.01965,1879,20,93.95
-0.24552,0.02184,1880,20,94.0
-0.24009,0.00852,1881,20,94.05
-0.24123,0.01221,1882,20,94.1
-0.26258,0.01615,1883,20,94.15
-0.24847,0.00916,1884,20,94.2
-0.26313,0.01539,1885,20,94.25
-0.23981,0.0077,1886,20,94.3
-0.24327,0.00302,1887,20,94.35
-0.23396,-0.0014,1888,20,94.4
-0.26624,-0.01615,1889,20,94.45
-0.25956,-0.0129,1890,20,94.5
-0.25077,-0.00871,1891,20,94.55
-0.25477,-0.01451,1892,20,94.6
-0.26119,0.01742,1893,20,94.65
-0.2838,0.00636,1894,20,94.7
-0.28035,0.00151,1895,20,94.75
-0.27384,-0.00134,1896,20,94.8
-0.25853,0.01928,1897,20,94.85
-0.26634,-0.00465,1898,20,94.9
-0.26457,-0.00236,1899,20,94.95
-0.26199,0.00196,1900,20,95.0
-0.25576,-0.00019,1901,20,95.05
-0.25883,0.00096,1902,20,95.1
-0.25338,-0.00421,1903,20,95.15
-0.2478,0.01056,1904,20,95.2
-0.25213,0.01287,1905,20,95.25
-0.26888,-0.00199,1906,20,95.3
-0.2705,-0.01429,1907,20,95.35
-0.25734,0.01655,1908,20,95.4
-0.23807,0.01421,1909,20,95.45
-0.23884,0.01563,1910,20,95.5
-0.2468,-0.00414,1911,20,95.55
-0.2486,-0.00399,1912,20,95.6
-0.25813,0.01671,1913,20,95.65
-0.2659,0.01357,1914,20,95.7
-0.27155,-0.01286,1915,20,95.75
-0.27322,-0.00901,1916,20,95.8
-0.26589,-0.01288,1917,20,95.85
-0.27717,-0.03253,1918,20,95.9
-0.26679,-0.0289,1919,20,95.95
-0.27648,-0.03171,1920,20,96.0
-0.25318,-0.03065,1921,20,96.05
-0.25372,0.01679,1922,20,96.1
-0.24696,-0.00558,1923,20,96.15
-0.2334,-0.02024,1924,20,96.2
-0.22153,-0.01418,1925,20,96.25
-0.23887,-0.03342,1926,20,96.3
-0.23562,-0.03481,1927,20,96.35
-0.24192,-0.02732,1928,20,96.4
-0.23929,-0.01717,1929,20,96.45
-0.23648,0.00148,1930,20,96.5
-0.22326,-0.00575,1931,20,96.55
-0.23041,0.00046,1932,20,96.6
-0.21908,-0.00072,1933,20,96.65
-0.22509,-0.00953,1934,20,96.7
-0.24213,-0.00816,1935,20,96.75
-0.2311,-0.00766,1936,20,96.8
-0.23065,-0.00163,1937,20,96.85
-0.2326,0.00225,1938,20,96.9
-0.22096,0.01055,1939,20,96.95
-0.21703,0.00129,1940,20,97.0
-0.22851,0.00381,1941,20,97.05
-0.21831,-0.00424,1942,20,97.1
-0.213,0.00116,1943,20,97.15
-0.22663,-0.00675,1944,20,97.2
-0.22937,-0.00171,1945,20,97.25
-0.22658,0.00096,1946,20,97.3
-0.21512,0.00866,1947,20,97.35
-0.22411,0.00086,1948,20,97.4
-0.2241,-0.00073,1949,20,97.45
-0.23377,-0.00512,1950,20,97.5
-0.22831,-0.00795,1951,20,97.55
-0.22576,-0.01427,1952,20,97.6
-0.2215,-0.01174,1953,20,97.65
-0.21416,-0.01784,1954,20,97.7
-0.22143,-0.01622,1955,20,97.75
-0.23602,-0.02021,1956,20,97.8
-0.22332,-0.01373,1957,20,97.85
-0.24392,-0.02781,1958,20,97.9
-0.24262,-0.01981,1959,20,97.95
-0.24757,-0.0219,1960,20,98.0
-0.24333,-0.01724,1961,20,98.05
-0.24105,-0.00961,1962,20,98.1
-0.24743,-0.01261,1963,20,98.15
-0.24142,-0.01469,1964,20,98.2
-0.22568,-0.00204,1965,20,98.25
-0.22965,0.00384,1966,20,98.3
-0.2231,0.00958,1967,20,98.35
-0.21406,0.00444,1968,20,98.4
-0.21406,0.0051,1969,20,98.45
-0.20795,0.00217,1970,20,98.5
-0.22196,-0.01686,1971,20,98.55
-0.20853,-0.00116,1972,20,98.6
-0.21456,0.0029,1973,20,98.65
-0.2153,-0.01891,1974,20,98.7
-0.19666,0.00666,1975,20,98.75
-0.19645,0.00964,1976,20,98.8
-0.19489,0.00594,1977,20,98.85
-0.20264,0.0114,1978,20,98.9
-0.221,0.00906,1979,20,98.95
-0.21688,0.00155,1980,20,99.0
-0.21196,-0.0059,1981,20,99.05
-0.21546,-0.01027,1982,20,99.1
-0.21935,-0.01524,1983,20,99.15
-0.21843,-0.01815,1984,20,99.2
-0.22004,-0.01121,1985,20,99.25
-0.22427,-0.01674,1986,20,99.3
-0.22489,-0.01655,1987,20,99.35
-0.21479,-0.01404,1988,20,99.4
-0.21406,-0.01948,1989,20,99.45
-0.21964,-0.0222,1990,20,99.5
-0.21774,-0.02641,1991,20,99.55
-0.21528,-0.02576,1992,20,99.6
-0.22116,-0.01803,1993,20,99.65
-0.21167,-0.01861,1994,20,99.7
-0.21886,-0.01854,1995,20,99.75
-0.23437,-0.01435,1996,20,99.8
-0.22441,-0.01332,1997,20,99.85
-0.22422,-0.00752,1998,20,99.9
-0.2174,-0.00364,1999,20,99.95
-0.22248,-0.00829,2000,20,100.0
-0.23765,0.04002,2001,20,100.05
-0.24972,0.04046,2002,20,100.1
-0.22713,0.04504,2003,20,100.15
-0.21423,0.04436,2004,20,100.2
-0.2249,0.03905,2005,20,100.25
-0.2234,0.0301,2006,20,100.3
-0.2377,0.04914,2007,20,100.35
-0.22773,0.06515,2008,20,100.4
-0.22616,0.06754,2009,20,100.45
-0.23593,0.06124,2010,20,100.5
-0.23557,0.0606,2011,20,100.55
-0.23624,0.06626,2012,20,100.6
-0.2275,0.06915,2013,20,100.65
-0.21179,0.05993,2014,20,100.7
-0.22681,0.0726,2015,20,100.75
-0.22602,0.06784,2016,20,100.8
-0.23252,0.0588,2017,20,100.85
-0.21595,0.06211,2018,20,100.9
-0.21957,0.07557,2019,20,100.95
-0.20776,0.0699,2020,20,101.0
-0.22037,0.08983,2021,20,101.05
-0.20254,0.05596,2022,20,101.1
-0.2104,0.06871,2023,20,101.15
-0.21836,0.06841,2024,20,101.2
-0.21916,0.06601,2025,20,101.25
-0.23698,0.07832,2026,20,101.3
-0.22999,0.07571,2027,20,101.35
-0.25139,0.07889,2028,20,101.4
-0.24307,0.06849,2029,20,101.45
-0.2445,0.08206,2030,20,101.5
-0.24037,0.06718,2031,20,101.55
-0.24593,0.06175,2032,20,101.6
-0.24744,0.05312,2033,20,101.65
-0.24362,0.03949,2034,20,101.7
-0.24978,0.06118,2035,20,101.75
-0.24032,0.03644,2036,20,101.8
-0.24709,0.05754,2037,20,101.85
-0.24568,0.05204,2038,20,101.9
-0.25018,0.02304,2039,20,101.95
-0.2492,0.03081,2040,20,102.0
-0.25001,0.02081,2041,20,102.05
-0.24246,0.01253,2042,20,102.1
-0.25337,0.03866,2043,20,102.15
-0.27035,-0.00309,2044,20,102.2
-0.26242,0.00857,2045,20,102.25
-0.24469,-0.01537,2046,20,102.3
-0.23849,0.02195,2047,20,102.35
-0.22025,0.0143,2048,20,102.4
-0.2301,0.02732,2049,20,102.45
-0.22142,0.03723,2050,20,102.5
-0.21902,0.04004,2051,20,102.55
-0.2031,0.03467,2052,20,102.6
-0.1982,0.02533,2053,20,102.65
-0.19777,0.02333,2054,20,102.7
-0.20909,0.02167,2055,20,102.75
-0.25388,0.05869,2056,20,102.8
-0.26734,0.03649,2057,20,102.85
-0.27319,0.06783,2058,20,102.9
-0.27064,0.0724,2059,20,102.95
-0.24934,0.05446,2060,20,103.0
-0.23885,0.04453,2061,20,103.05
-0.23679,0.04869,2062,20,103.1
-0.19655,0.01693,2063,20,103.15
-0.21723,0.03569,2064,20,103.2
-0.22259,0.03709,2065,20,103.25
-0.18982,0.0159,2066,20,103.3
-0.19299,0.01788,2067,20,103.35
-0.22827,0.01544,2068,20,103.4
-0.21269,0.02621,2069,20,103.45
-0.21571,0.02465,2070,20,103.5
-0.21714,0.03695,2071,20,103.55
-0.24125,0.04634,2072,20,103.6
-0.25399,0.04492,2073,20,103.65
-0.23251,0.02188,2074,20,103.7
-0.22712,0.0229,2075,20,103.75
-0.23794,0.03628,2076,20,103.8
-0.24921,0.04687,2077,20,103.85
-0.25642,0.0548,2078,20,103.9
-0.2641,0.06493,2079,20,103.95
-0.23957,0.06724,2080,20,104.0
-0.25131,0.07812,2081,20,104.05
-0.22528,0.05491,2082,20,104.1
-0.22906,0.06513,2083,20,104.15
-0.22267,0.05744,2084,20,104.2
-0.22635,0.03761,2085,20,104.25
-0.20686,0.02391,2086,20,104.3
-0.20422,0.02412,2087,20,104.35
-0.19567,0.03377,2088,20,104.4
-0.17826,0.02556,2089,20,104.45
-0.16952,0.02546,2090,20,104.5
-0.19498,0.0512,2091,20,104.55
-0.18064,0.0269,2092,20,104.6
-0.19722,0.03337,2093,20,104.65
-0.21553,0.04231,2094,20,104.7
-0.22292,0.04288,2095,20,104.75
-0.2221,0.03671,2096,20,104.8
-0.23938,0.0316,2097,20,104.85
-0.24335,0.03023,2098,20,104.9
-0.23879,0.02968,2099,20,104.95
-0.2338,0.03449,2100,20,105.0
-0.23533,0.04086,2101,20,105.05
-0.22104,0.02912,2102,20,105.1
-0.22967,0.02356,2103,20,105.15
-0.22168,0.02886,2104,20,105.2
-0.2219,0.02691,2105,20,105.25
-0.22287,0.02347,2106,20,105.3
-0.22234,0.02394,2107,20,105.35
-0.21288,0.01764,2108,20,105.4
-0.22383,0.02134,2109,20,105.45
-0.21823,0.05101,2110,20,105.5
-0.21627,0.0412,2111,20,105.55
-0.20367,0.03262,2112,20,105.6
-0.20691,0.02597,2113,20,105.65
-0.21257,0.00483,2114,20,105.7
-0.22454,0.02154,2115,20,105.75
-0.21224,0.00741,2116,20,105.8
-0.22927,0.00054,2117,20,105.85
-0.22116,0.00611,2118,20,105.9
-0.22025,0.00709,2119,20,105.95
-0.23748,-0.00362,2120,20,106.0
-0.2446,-0.01428,2121,20,106.05
-0.25796,-0.0231,2122,20,106.1
-0.25693,0.00249,2123,20,106.15
-0.24325,-0.02732,2124,20,106.2
-0.24226,-0.03961,2125,20,106.25
-0.24238,-0.04428,2126,20,106.3
-0.23094,-0.03733,2127,20,106.35
-0.24822,-0.04394,2128,20,106.4
